t,Tv_w0p25,Ti_w0p25,absdT_w0p25,Tv_w0p50,Ti_w0p50,absdT_w0p50,Tv_w0p75,Ti_w0p75,absdT_w0p75,Tv_w1p00,Ti_w1p00,absdT_w1p00
0.082160676085541,1.26263868850979,1.20604196723507,0.0565967212747214,1.2432034605321,1.2351948092015,0.00800865133060702,1.24035143356703,1.23947284964903,0.000878583918002329,1.23993003408489,1.24010494887216,0.000174914787271163
0.0821877471485017,1.26262419540351,1.20606370689449,0.0565604885090225,1.2431992181088,1.23520117283646,0.00799804527233561,1.24035047514988,1.23947428727475,0.000876187875131107,1.23992983413445,1.24010524879782,0.000175414663363016
0.0822148182114623,1.26260971155517,1.20608543266699,0.0565242788881757,1.24319498102923,1.23520752845581,0.00798745257341649,1.24034951852591,1.2394757222107,0.000873796315209896,1.23992963467587,1.24010554798569,0.000175913309819808
0.082241889274423,1.2625952369588,1.20610714456156,0.0564880923972388,1.24319074928665,1.23521387606967,0.00797687321698137,1.24034856369177,1.23947715446192,0.000871409229843412,1.23992943570793,1.2401058464376,0.000176410729670007
0.0822689603373836,1.26258077160841,1.20612884258713,0.0564519290212799,1.24318652287433,1.23522021568815,0.00796630718618374,1.24034761064409,1.23947858403344,0.000869026610652135,1.23992923722943,1.24010614415536,0.00017690692593364
0.0822960314003442,1.26256631549805,1.20615052675267,0.0564157887453773,1.24318230178554,1.23522654732134,0.00795575446419816,1.24034665937954,1.23948001093027,0.000866648449272089,1.23992903923915,1.24010644114077,0.000177401901623409
0.0823231024633049,1.26255186862175,1.20617219706713,0.056379671554619,1.24317808601355,1.23523287097933,0.00794521503422096,1.24034570989477,1.23948143515742,0.000864274737355064,1.2399288417359,1.24010673739565,0.000177895659745353
0.0823501735262655,1.26253743097354,1.20619385353944,0.0563435774341021,1.24317387555165,1.23523918667218,0.00793468887946913,1.24034476218646,1.23948285671989,0.000861905466568613,1.23992864471848,1.24010703292178,0.000178388203297297
0.0823772445892262,1.26252300254747,1.20621549617854,0.0563075063689347,1.24316967039313,1.23524549440995,0.0079241759831814,1.24034381625127,1.23948427562267,0.000859540628595612,1.23992844818569,1.24010732772096,0.000178879535269738
0.0824043156521868,1.26250858333759,1.20623712499336,0.0562714583442336,1.24316547053131,1.23525179420269,0.00791367632861784,1.24034287208588,1.23948569187075,0.000857180215134701,1.23992825213634,1.24010762179499,0.000179369658645845
